date	Paris	Londres	Moscow	Madrid	Casablanca	Abidjan	Dakar	New York	Los Angles	Toronto	Istanbul	Shanghai	Tokyo	Melbourne	Vide
1962-12-01	0.7480000000000002	1.395	-7.846	2.365	10.892000000000001	26.462	23.583000000000002	-3.176	10.611	-6.075	7.83	7.83	4.361000000000001	17.393	
1963-01-01	-3.0069999999999997	-2.455	-17.094	3.3560000000000003	11.392000000000001	26.995	23.123	-4.5440000000000005	8.111	-10.797	4.523	4.523	-0.09400000000000007	19.279	
1963-02-01	-1.4929999999999994	-0.9760000000000004	-10.828	2.4030000000000005	10.425	27.826	22.43	-5.69	13.722000000000001	-11.671	8.122	8.122	1.5499999999999998	17.882	
1963-03-01	6.462999999999999	6.07	-10.202	7.0729999999999995	13.385	27.952	22.594	3.41	10.81	-2.035	6.105	6.105	5.188	17.151999999999994	
1963-04-01	9.656	8.584	2.718	8.959000000000003	15.38	27.572	21.089	9.27	11.427	5.417000000000002	9.832	9.832	11.927	12.829	
1963-05-01	12.16	10.744000000000002	15.755	13.32	17.503	26.976	23.618	14.182	16.365	10.292	15.483	15.483	16.712	11.142000000000001	
1963-06-01	16.217	15.168	13.255	17.295	21.391	25.79	26.594	19.857	18.631	17.328	20.798000000000002	20.798000000000002	20.675	8.852	
1963-07-01	18.337	15.651000000000002	18.531	21.534000000000002	25.837	24.864	28.131	22.529	22.694000000000003	19.575	23.335	23.335	24.053	7.439	
1963-08-01	16.165	14.773	17.425	19.838	25.496	25.217	28.398000000000003	20.257	23.151999999999997	16.771	23.781999999999996	23.781999999999996	24.793000000000006	9.012	
1963-09-01	14.992	13.348	13.385	16.123	21.595	25.905	28.619	15.305999999999996	23.146	12.699000000000002	20.73	20.73	19.113000000000003	11.064	
1963-10-01	10.706	10.623	5.517	13.755	19.585	25.839	27.111	13.454999999999998	17.732	12.328	15.779000000000002	15.779000000000002	14.09	14.825999999999999	
1963-11-01	9.195	8.102	-0.6520000000000001	7.974	15.364	26.91	26.568	7.778	12.657	4.783	12.757	12.757	9.392	15.033	
1963-12-01	0.242	2.141	-9.748	2.803	10.872	26.776999999999997	22.158	-4.0169999999999995	10.295	-8.851	7.582999999999999	7.582999999999999	5.126	17.63	
1964-01-01	0.7010000000000001	2.225	-8.567	2.716	9.978	26.551	21.796	-1.993	8.293	-5.459	2.1099999999999994	2.1099999999999994	2.506	18.022000000000002	
1964-02-01	5.394	4.281000000000001	-11.378	5.535	11.794	28.374000000000002	22.539	-2.8760000000000003	9.755	-6.925	4.075	4.075	1.339	17.790000000000006	
1964-03-01	4.949	4.0790000000000015	-6.91	6.452999999999999	13.745999999999999	28.338	21.73	3.728	10.388	-1.873	7.082999999999999	7.082999999999999	4.974	16.392	
1964-04-01	9.679	8.576	3.815	9.461	13.962	27.461	21.357	7.99	12.94	5.3260000000000005	11.544	11.544	13.595999999999998	13.975999999999999	
1964-05-01	15.181	13.681	11.001	17.393	21.125999999999998	26.394000000000002	24.598000000000006	16.402	15.22	13.672	14.07	14.07	16.744	10.681	
1964-06-01	16.767	14.339	18.067	17.936	22.449	25.125	26.504	19.283	19.074	16.677	20.563000000000002	20.563000000000002	19.461	9.344	
1964-07-01	19.415	17.043000000000006	19.14	22.291999999999998	25.675	24.256999999999998	27.891	22.791	23.715	20.533	22.026	22.026	24.249	7.911	
1964-08-01	18.345	16.474	15.377	21.226999999999997	25.541	23.84	27.747	20.15	23.635	16.067999999999998	21.121	21.121	26.031999999999996	9.19	
1964-09-01	16.575	14.678	11.708	20.324	24.815	24.365	27.456000000000003	17.916999999999994	20.423	13.968	18.359	18.359	20.093	10.419	
1964-10-01	8.877	8.597000000000001	6.702999999999999	10.875	18.928	24.965	27.375999999999998	9.976	19.471	7.001	16.399	16.399	13.502	11.672	
1964-11-01	6.972	7.239	-2.504	6.964	14.067	26.03	26.27	6.768	10.828	3.467	11.024	11.024	8.424000000000001	14.8	
1964-12-01	2.542	3.1910000000000003	-3.3810000000000007	2.452	8.802	25.82	22.283	-0.6	9.674	-4.4060000000000015	9.087	9.087	4.2879999999999985	14.414000000000001	
1965-01-01	3.2769999999999997	3.214	-10.229	2.928	8.995	26.098000000000006	19.512	-4.65	9.838	-8.543	6.2959999999999985	6.2959999999999985	1.67	16.836	
1965-02-01	1.431	3.068	-10.917	2.447	10.675999999999998	27.218000000000004	20.398	-2.197	10.116	-7.312	3.536	3.536	2.029	19.246	
1965-03-01	6.715999999999998	5.396000000000001	-4.3439999999999985	7.553	14.503	27.97	21.953000000000003	1.8530000000000002	11.07	-4.409000000000002	7.497000000000001	7.497000000000001	3.892	16.881	
1965-04-01	8.998000000000003	8.009	1.5530000000000002	9.562	14.758	27.068	20.836	7.5470000000000015	13.057	2.259	10.089	10.089	8.548	12.117	
1965-05-01	13.134	11.89	9.255	15.587	20.734	26.634	23.139000000000006	17.338	16.089000000000002	13.6	15.827999999999998	15.827999999999998	15.57	11.085	
1965-06-01	16.44	14.536	15.255	19.644	23.383000000000006	25.138	25.624000000000002	19.343	17.666	15.94	21.148000000000003	21.148000000000003	20.304000000000002	8.497	
1965-07-01	16.256999999999998	14.536	16.207	20.277	24.235	24.164	27.639000000000006	21.523000000000003	22.52	16.614	21.962	21.962	22.963	7.187	
1965-08-01	17.1	15.482	15.262	21.288	25.427000000000003	24.103	27.936999999999998	21.224	24.232000000000006	17.417	20.924	20.924	25.041999999999998	9.342	
1965-09-01	13.64	12.808	12.961	15.037	20.796	24.645	27.701999999999998	18.1	19.105	15.104	20.029	20.029	19.980999999999998	11.567	
1965-10-01	11.259	10.725999999999999	3.405	12.592	18.298	25.671999999999997	27.496	9.998	19.363	6.787000000000001	13.14	13.14	13.86	14.044	
1965-11-01	5.402	4.535	-6.0840000000000005	6.6389999999999985	13.668	26.796	26.133000000000003	4.843	12.855	1.693	11.811	11.811	9.698	14.171	
1965-12-01	5.596	4.169	-2.122	5.039	10.547	26.185	22.525	0.6190000000000001	8.212	-2.0620000000000003	9.517000000000001	9.517000000000001	3.68	18.847	
1966-01-01	1.3430000000000002	2.346	-9.96	6.412000000000001	11.555	26.770000000000003	21.47	-3.432	7.919	-9.163	6.2349999999999985	6.2349999999999985	1.061	19.715	
1966-02-01	7.9	5.709	-9.075	7.005000000000001	13.362	27.935	22.653	-1.9709999999999999	8.238999999999999	-6.102	9.669	9.669	4.163	17.992	
1966-03-01	6.4670000000000005	6.306	-0.3789999999999996	6.57	13.146	28.328000000000003	21.763	3.565	12.517000000000001	-0.6240000000000001	8.384	8.384	6.72	17.209999999999994	
1966-04-01	10.819	7.487	8.241	9.549	16.461	27.449	21.712	7.099	15.849	3.702	13.304	13.304	11.304	12.873	
1966-05-01	13.245	11.396	14.685	14.409	19.689	27.206	23.695999999999998	13.112	17.544999999999998	8.674	16.232999999999997	16.232999999999997	15.301999999999998	10.768	
1966-06-01	17.823	15.92	15.843	17.074	22.309	25.493000000000002	26.269000000000002	20.596999999999998	20.730999999999998	17.733	19.635	19.635	18.588	7.540999999999999	
1966-07-01	16.906	15.352000000000002	18.569000000000006	20.855999999999998	24.322000000000006	25.316000000000006	28.155	23.615	22.956	20.746	23.848000000000003	23.848000000000003	23.295	7.455	
1966-08-01	16.958000000000002	15.413	16.642	21.225	25.926	24.465999999999998	28.575000000000006	22.154	24.612	18.533	23.875999999999998	23.875999999999998	25.228	8.413	
1966-09-01	15.923	14.339	9.501	19.45	23.531	24.717	27.664	16.281	21.178	13.258	19.340999999999998	19.340999999999998	20.908	10.869000000000002	
1966-10-01	12.145	10.629000000000001	5.577999999999999	10.75	16.939999999999998	25.901	27.339000000000002	10.211	17.735	7.609000000000001	18.789	18.789	15.493	12.385	
1966-11-01	4.94	5.365	-1.418	4.558999999999998	11.41	26.937	26.722	6.488	13.03	2.9989999999999997	15.088	15.088	9.113	15.613	
1966-12-01	5.4110000000000005	4.762	-10.465	3.636	9.728	26.853	23.7	-0.725	9.526	-5.029	8.281	8.281	2.5140000000000002	16.42	
1967-01-01	3.5	3.9539999999999997	-15.262	3.1010000000000004	9.821	26.344	22.314	-0.31199999999999983	9.493	-4.673	3.863	3.863	0.8390000000000001	17.597	
1967-02-01	5.855	5.489	-11.484000000000002	5.115	10.959	28.053	20.945	-4.019	11.19	-10.107999999999999	2.94	2.94	1.702	20.467	
1967-03-01	7.816	7.456	-0.34599999999999964	8.839	14.717	27.84	21.134	0.98	11.362	-3.463	6.654	6.654	6.199	17.049	
1967-04-01	8.661000000000001	7.457999999999999	5.74	8.488999999999999	14.22	27.39	20.274	8.633000000000001	8.95	5.3020000000000005	11.561	11.561	11.255999999999998	14.716	
1967-05-01	12.864	10.924000000000001	16.116	11.526	18.025	26.973000000000003	22.49	11.243	16.958	8.215	16.381999999999998	16.381999999999998	17.223	11.375	
1967-06-01	15.771	14.253	15.644	16.424	21.83	25.25	26.16	20.993000000000002	18.455	19.131	19.285	19.285	20.704	9.341000000000001	
1967-07-01	20.016	17.916	17.174000000000003	23.096	26.668000000000003	24.112	27.842	22.208	24.94	18.358	22.866999999999997	22.866999999999997	24.444000000000006	8.055	
1967-08-01	17.89	16.258000000000006	17.805	20.860000000000007	26.285	23.69	28.059	21.004	26.21	17.168	23.315	23.315	25.787000000000006	8.481	
1967-09-01	15.2	14.027000000000001	11.227	16.846	22.115	24.508000000000003	27.307	16.621	22.331	13.444	19.895	19.895	20.678	10.475	
1967-10-01	12.651	11.032	8.376000000000001	13.833	18.378	25.363000000000003	27.419	10.885	18.662	8.152000000000001	15.805	15.805	13.752	13.489	
1967-11-01	6.002999999999999	5.343999999999999	0.08199999999999985	7.35	13.271	26.761	24.898000000000003	3.1460000000000004	14.797	-0.2629999999999999	11.020999999999999	11.020999999999999	8.863999999999999	15.335999999999999	
1967-12-01	2.9730000000000003	3.585	-10.415999999999999	2.47	8.696	26.33	21.351999999999997	0.2759999999999999	7.648	-3.385	8.004999999999999	8.004999999999999	2.81	15.807	
1968-01-01	3.319	3.807	-16.707	3.808	9.087	26.308000000000003	19.803	-5.834	8.795	-9.365	3.922	3.922	1.523	20.263	
1968-02-01	3.3560000000000003	2.13	-9.73	5.235	10.720999999999998	27.590999999999998	20.288	-3.865	12.702	-9.725	6.09	6.09	0.26800000000000024	21.401000000000003	
1968-03-01	7.1160000000000005	6.8530000000000015	-2.4259999999999997	6.3450000000000015	11.96	27.704	19.994	4.303	12.443	-0.7330000000000003	7.263999999999999	7.263999999999999	6.494	19.111	
1968-04-01	10.06	8.282	5.658	9.286	14.646	27.171	19.92	10.699000000000002	14.132	7.354000000000001	12.62	12.62	11.475	15.731	
1968-05-01	11.777999999999999	10.31	11.690999999999999	12.463	18.454	26.676	21.985000000000007	13.425	16.907999999999998	9.942	18.32	18.32	15.368999999999998	10.213	
1968-06-01	16.166	15.123	17.105	18.750999999999998	22.444000000000006	25.383000000000003	24.751	19.192999999999998	20.655	16.404999999999998	19.804000000000002	19.804000000000002	20.070999999999998	8.247	
1968-07-01	17.637999999999995	15.514	15.470000000000002	21.475	26.153	25.069000000000006	27.563	23.149	24.083000000000002	19.111	22.36	22.36	23.374	7.471	
1968-08-01	17.566000000000006	15.728000000000002	17.462	20.603	24.756	25.116	28.579	21.95	22.151000000000003	18.375	21.585	21.585	24.59	8.596	
1968-09-01	15.208	14.37	10.683	16.849	22.901999999999997	25.173	28.101000000000006	18.459	21.553	16.468	19.424	19.424	19.892000000000003	9.88	
1968-10-01	12.995	12.599	2.585	15.106	20.57	26.008000000000003	28.127	12.466	17.023	9.923	13.947	13.947	13.287	12.140999999999998	
1968-11-01	5.692	6.57	-3.18	7.754	15.303	26.526999999999997	26.242	5.257999999999999	12.837	1.6910000000000005	11.984000000000002	11.984000000000002	10.145	14.007	
1968-12-01	1.5619999999999998	2.514	-5.667999999999999	4.504	10.279000000000002	26.729	23.886	-2.253	7.451999999999999	-6.093999999999999	7.16	7.16	6.501	16.338	
1969-01-01	5.083	5.481999999999998	-16.939	4.5920000000000005	11.864	27.069000000000006	22.88	-3.38	9.637	-7.117999999999999	3.765	3.765	2.138	20.426	
1969-02-01	1.9240000000000002	0.957	-13.899000000000001	2.7230000000000003	12.659	28.625	22.636999999999997	-2.126	8.14	-6.606	6.897	6.897	2.67	20.132	
1969-03-01	6.3199999999999985	3.620000000000001	-8.039	6.3580000000000005	14.009	28.602	22.87	1.6829999999999998	10.893999999999998	-3.929	6.104	6.104	4.649	17.250999999999998	
1969-04-01	9.46	7.622000000000001	5.1709999999999985	9.147	13.758	28.115	23.01	10.335999999999999	13.695	6.059	9.619	9.619	11.557	14.011	
1969-05-01	13.714	11.874	10.668	12.511	18.06	27.5	24.516	15.384	17.680999999999994	10.946	17.249000000000002	17.249000000000002	16.543	10.387	
1969-06-01	15.686	14.185	14.152999999999999	16.289	21.313	25.665	26.807	20.334	18.857	15.201999999999998	21.522	21.522	19.517	7.925999999999998	
1969-07-01	19.553	17.590999999999998	17.250999999999998	22.64	26.673	24.613000000000003	28.129	21.624	23.886	19.258000000000006	20.666	20.666	22.936	8.605	
1969-08-01	18.149	16.695999999999998	15.898	21.022	25.168000000000006	24.368000000000002	28.073	22.237	25.087000000000003	20.122	22.793000000000003	22.793000000000003	24.936	9.718	
1969-09-01	16.078	14.449000000000002	9.775	14.568	20.576	24.820999999999998	28.238000000000003	17.717	22.214000000000002	15.139	20.576	20.576	20.357000000000006	8.955	
1969-10-01	12.869000000000002	12.784	4.11	12.632	18.05	25.513	27.743000000000002	10.79	15.655	7.9940000000000015	14.502	14.502	13.793	13.062000000000001	
1969-11-01	6.93	5.62	1.4319999999999995	5.882000000000001	14.787	26.616	26.464000000000002	4.9830000000000005	13.857000000000001	2.173	12.35	12.35	9.201	14.687000000000001	
1969-12-01	0.6280000000000001	2.7680000000000002	-9.979	2.966	9.138	27.041999999999998	23.481	-2.445	9.927	-6.827999999999999	9.408999999999999	9.408999999999999	3.3279999999999994	15.470999999999998	
1970-01-01	3.747	3.464	-11.197	5.267	11.7	27.183000000000003	21.913	-7.058	9.581	-11.263	7.018	7.018	0.647	17.887999999999995	
1970-02-01	3.9410000000000003	2.872	-9.076	4.684	11.800999999999998	28.436	22.46	-2.1630000000000003	11.485	-8.218	8.024000000000001	8.024000000000001	2.727	19.204	
1970-03-01	4.195	3.6030000000000006	-3.31	5.013	12.41	28.4	22.101000000000006	1.237	12.064	-4.6160000000000005	9.301	9.301	2.513	16.723	
1970-04-01	7.562000000000001	6.6610000000000005	5.114	9.229	15.728	27.9	22.967	8.67	12.278	5.646000000000001	14.198	14.198	10.482000000000001	14.539000000000001	
1970-05-01	13.866	13.1	12.092	13.303	19.222	26.901	23.359	15.856	17.701	12.383	15.675	15.675	17.22	10.125	
1970-06-01	18.375999999999998	16.752	15.412	18.141	21.285999999999998	25.86	26.92	19.351	20.732	16.974999999999998	19.904	19.904	18.937	9.172	
1970-07-01	17.500999999999998	16.294	19.032	22.046999999999997	26.708	24.608	28.025	22.783	24.813000000000002	20.092	23.428	23.428	23.683000000000003	8.375	
1970-08-01	18.362	16.403000000000002	15.875	20.515	25.185	24.396	28.121	22.381	24.574	19.072	22.601	22.601	24.985000000000007	8.286	
1970-09-01	16.524	14.845	10.957	19.656	24.04	24.978	28.232000000000006	18.664	21.017	15.046	18.728	18.728	21.318	9.223	
1970-10-01	11.137	10.849	4.8740000000000006	11.169	18.096	26.183000000000003	28.484	12.277000000000001	16.537000000000006	9.744	13.787	13.787	14.243	11.941	
1970-11-01	8.527000000000001	7.803	-2.14	9.526	15.389000000000001	26.677	26.18	6.502000000000001	13.077	3.036	11.69	11.69	8.719000000000001	14.964	
1970-12-01	2.4	3.6439999999999997	-6.397	0.73	9.587	26.61	23.842	-1.297	8.134	-6.192	6.935	6.935	2.772	17.053	
1971-01-01	3.3	3.9019999999999997	-4.393	2.568	10.415999999999999	26.67	21.502	-5.494	8.99	-10.093	8.841000000000001	8.841000000000001	1.415	19.366	
1971-02-01	4.385	4.5360000000000005	-10.003	5.05	11.609000000000002	27.822	21.07	-1.633	9.881	-6.2330000000000005	5.82	5.82	2.4730000000000003	20.498	
1971-03-01	4.063	5.183000000000002	-4.8	3.844	11.859000000000002	27.911	20.31	2.072	11.53	-4.918	8.022	8.022	5.005	19.092	
1971-04-01	10.649	7.933	3.1310000000000002	9.474	13.364	27.506999999999998	20.834	7.83	12.531	3.155	10.743	10.743	10.767999999999999	15.470999999999998	
1971-05-01	14.957	12.159	12.157	11.524	15.285	26.915	22.441000000000006	13.54	14.852	11.157	16.987000000000002	16.987000000000002	15.912999999999998	10.728	
1971-06-01	15.140999999999998	13.235999999999999	16.148	15.56	20.676	25.272	25.578000000000003	20.662	19.602999999999998	18.324	20.354	20.354	19.746	8.679	
1971-07-01	19.705	17.553	17.184	21.096999999999998	24.631	24.674	27.555	22.019	24.233	18.348000000000006	21.838	21.838	24.493	7.9239999999999995	
1971-08-01	18.273	16.589000000000002	16.36	19.744	24.559	23.873	27.831999999999997	21.194000000000003	25.486	17.958000000000006	22.985	22.985	25.066999999999997	8.499	
1971-09-01	15.425999999999998	14.42	10.745	17.811	22.453000000000003	24.566999999999997	28.208	19.228	22.03	16.708000000000002	19.276	19.276	19.458	10.258	
1971-10-01	11.530999999999999	11.23	3.03	14.094	20.677	25.625	28.37	14.26	15.670000000000002	12.578	13.093	13.093	13.004000000000001	11.683	
1971-11-01	5.595	5.7970000000000015	-1.131	4.849	12.363	26.592	25.651	4.702	11.681	1.774	11.033	11.033	8.625	13.817	
1971-12-01	4.561	6.129	-6.004	4.398	9.339	25.828000000000003	23.122	1.794	6.635999999999999	-2.293	6.234	6.234	4.222	16.948	
1972-01-01	2.697	3.516	-15.765	1.854	9.094	26.851000000000006	21.372	-1.365	7.915	-7.068	3.1	3.1	3.571	18.745	
1972-02-01	5.343999999999999	4.584	-8.468	4.768	10.142999999999999	27.779	20.706999999999997	-3.3689999999999998	11.409	-8.807	4.309	4.309	2.608	20.118	
1972-03-01	8.509	6.91	-3.301	6.843	11.556	27.75	20.825000000000006	1.8780000000000001	14.79	-5.534	7.1370000000000005	7.1370000000000005	6.666	16.304000000000002	
1972-04-01	9.21	8.596	5.422999999999999	8.607999999999999	14.476	27.206	20.316	7.159000000000002	14.224	1.7730000000000006	14.161	14.161	11.054	13.885	
1972-05-01	12.325	11.074000000000002	12.206	11.825	16.778000000000002	26.765	22.401999999999997	15.495	17.541	13.181	16.433	16.433	16.288	11.437000000000001	
1972-06-01	14.302999999999999	12.827	18.215	16.743000000000002	20.078000000000007	25.485	26.185	18.195	21.243000000000002	14.908	21.009	21.009	19.776	7.9689999999999985	
1972-07-01	18.246	16.238000000000003	21.357000000000006	20.95	24.265	24.735	27.819000000000006	22.986	24.788	19.08	23.17	23.17	23.892000000000003	8.139	
1972-08-01	16.994	15.757	20.331	19.295	24.200000000000006	23.895	28.646	21.245	23.965	18.057000000000002	22.713	22.713	24.934	9.729	
1972-09-01	13.145	11.921	10.870999999999999	14.475999999999999	20.978	24.805	28.534	18.178	20.678	14.952	19.274	19.274	20.715000000000003	12.004000000000001	
1972-10-01	10.408	10.364	4.553999999999999	10.718	18.368	26.116999999999997	28.636	8.725	15.809	5.867000000000001	14.292	14.292	15.144	12.995999999999999	
1972-11-01	6.872000000000001	6.0150000000000015	-0.615	7.883999999999999	13.885	27.051	26.166	3.863	11.28	0.4580000000000002	10.687999999999999	10.687999999999999	8.943	14.879000000000001	
1972-12-01	4.247	5.1370000000000005	-1.5719999999999998	3.824	9.594	26.954	22.881	0.8869999999999999	7.838999999999999	-4.208	5.522	5.522	4.488	18.554000000000002	
1973-01-01	2.8080000000000003	4.15	-11.014	2.952	9.199	27.436999999999998	21.791	-0.8140000000000001	7.562	-5.5360000000000005	3.775	3.775	3.0039999999999996	20.513	
1973-02-01	3.2969999999999997	4.243	-4.034999999999998	3.856	10.209	29.019000000000002	21.221	-2.392	10.364	-8.881	7.944	7.944	4.006	19.575000000000006	
1973-03-01	6.3969999999999985	6.2860000000000005	-2.2059999999999995	6.029	12.984000000000002	28.821	21.535999999999998	6.242000000000001	9.274	2.5539999999999994	5.901	5.901	4.937	15.435	
1973-04-01	7.846000000000001	7.2860000000000005	7.162999999999999	9.079	15.496	28.215	21.985	9.853	13.673	5.9220000000000015	11.261	11.261	13.078	14.699000000000002	
1973-05-01	13.597999999999999	11.854000000000001	12.674	13.700999999999999	19.167	27.401	23.974	13.349	18.135	10.357000000000001	16.529	16.529	15.679999999999998	11.034	
1973-06-01	17.685	15.798	17.22	17.278	21.351000000000006	25.746	27.687	21.462	21.954	18.417	19.081	19.081	18.542	8.274	
1973-07-01	18.131	16.303	17.721	20.55	24.781999999999996	25.203000000000003	28.022	22.991	23.406	20.275	22.796	22.796	24.811999999999998	8.024000000000001	
1973-08-01	20.271	17.292	15.39	22.855	26.206999999999997	24.805999999999997	28.285999999999998	23.000999999999998	23.546999999999997	20.921999999999997	21.261999999999997	21.261999999999997	26.803	8.953	
1973-09-01	16.67	14.908	7.1869999999999985	17.377000000000002	22.985	25.160999999999998	28.147	18.000999999999994	20.079	14.913	19.746	19.746	20.646	11.529000000000002	
1973-10-01	10.238	8.927999999999999	2.8510000000000004	11.074000000000002	18.235	26.095	28.084	12.403	16.999000000000002	10.604	15.639	15.639	13.994000000000002	13.547	
1973-11-01	6.0920000000000005	5.422999999999999	-2.5989999999999998	7.194	15.386	27.191999999999997	26.838	6.446000000000001	11.14	2.313	8.67	8.67	7.966	14.360999999999999	
1973-12-01	3.7910000000000004	4.53	-6.559	2.6510000000000002	8.995	26.544	22.616	0.977	9.991	-5.088	7.125	7.125	2.073	18.319000000000003	
1974-01-01	6.65	5.8870000000000005	-11.29	5.087	10.073	26.381999999999998	21.461	-1.332	8.081	-6.204	2.438	2.438	0.43400000000000016	21.058000000000003	
1974-02-01	5.377000000000001	5.621	-2.2689999999999992	4.115	10.533	27.959	20.738000000000003	-2.545	10.117	-9.517999999999999	6.3229999999999995	6.3229999999999995	1.69	19.447000000000006	
1974-03-01	7.337000000000001	5.681	-1.0849999999999995	6.5	11.555	28.023000000000003	19.871	3.426	11.734000000000002	-2.596	7.1800000000000015	7.1800000000000015	4.345	20.202	
1974-04-01	10.021	7.888	2.746	8.056000000000001	12.575999999999999	27.541	19.736	10.602	13.598	6.195	9.881	9.881	11.950999999999999	14.26	
1974-05-01	12.652999999999999	11.522	9.22	13.592	18.551	26.809	22.484	14.467	17.025	9.627	15.97	15.97	16.75	12.162	
1974-06-01	16.175	14.174000000000001	15.79	17.369	21.875	25.542	25.421999999999997	18.91	21.544	16.663999999999998	20.086	20.086	19.896	8.965	
1974-07-01	17.308	15.936000000000002	17.756	21.269000000000002	26.421	24.666999999999998	27.534	22.439	24.011	19.289	21.741999999999997	21.741999999999997	21.694000000000006	8.531	
1974-08-01	18.691000000000006	15.915999999999999	15.64	20.68	26.383000000000006	24.719	27.943	21.826	23.49	19.09	21.62	21.62	25.244	8.908999999999999	
1974-09-01	14.155	12.454	12.669	16.325	22.155	24.64	28.011000000000006	16.872999999999998	22.933000000000003	12.96	19.382	19.382	19.974	10.074	
1974-10-01	7.629	7.348000000000001	8.044	8.676	16.659999999999997	25.611	27.443	9.095	16.805	6.7970000000000015	18.355999999999998	18.355999999999998	14.402999999999999	12.357999999999999	
1974-11-01	7.544	6.57	1.281	7.271	14.189	26.628	25.23	6.159	12.517000000000001	2.4370000000000003	10.998	10.998	7.763000000000001	13.745	
1974-12-01	7.377999999999999	7.38	-3.0960000000000005	3.847	10.081	26.025	23.273000000000003	1.0259999999999998	8.35	-2.6010000000000004	6.497999999999998	6.497999999999998	2.673	16.085	
1975-01-01	6.771000000000001	6.581	-4.243	5.066	10.261	26.5	22.199	-0.2999999999999998	9.222999999999999	-5.279	5.454	5.454	0.6490000000000001	17.305	
1975-02-01	5.45	4.298	-6.939	5.7700000000000005	12.15	27.84	21.160999999999998	-0.46	9.12	-5.507000000000001	4.29	4.29	1.222	20.245	
1975-03-01	5.3359999999999985	4.8820000000000014	0.27200000000000024	4.899000000000001	12.383	28.012	20.557	2.259	10.218	-4.0600000000000005	10.421	10.421	4.893	16.566	
1975-04-01	9.090000000000002	8.076	9.201	9.002	14.219000000000001	27.261999999999997	20.779	6.582000000000002	10.166	1.1080000000000003	13.697000000000001	13.697000000000001	11.633	13.544	
1975-05-01	12.145999999999999	10.152999999999999	15.474	11.203	16.422	26.773000000000003	22.211	17.211000000000002	16.558	15.265	16.43	16.43	16.104	12.303999999999998	
1975-06-01	16.055999999999997	14.847999999999999	17.055999999999997	17.245	20.680999999999997	25.604	26.1	20.172	19.692999999999998	18.090999999999998	20.864	20.864	20.053	8.638	
1975-07-01	19.174	17.921000000000006	18.012	22.386	26.663	24.647	27.247	22.781	23.218000000000004	20.374	23.453000000000003	23.453000000000003	23.974	9.868	
1975-08-01	20.655	19.317999999999998	15.033	21.129	26.090999999999998	23.941999999999997	28.283	21.763	22.878	18.963	22.584	22.584	25.118	8.994	
1975-09-01	15.985	14.171	13.45	15.61	22.018	24.586	27.523000000000003	15.644999999999998	22.595	12.640999999999998	20.045	20.045	22.398000000000003	11.788	
1975-10-01	9.394	9.638	3.556	12.952	18.633	25.455	28.1	12.991	15.891000000000002	9.52	14.839	14.839	14.222000000000001	12.921	
1975-11-01	6.346	5.672999999999999	-3.994	6.4209999999999985	13.139000000000001	26.545	25.256	8.525	11.988	5.862	10.03	10.03	9.416	16.152	
1975-12-01	2.358	4.373	-4.707000000000002	1.9509999999999998	10.247	26.255	23.45	-0.454	9.94	-5.98	5.252999999999999	5.252999999999999	2.9769999999999994	18.459	
1976-01-01	4.66	5.242000000000001	-13.010000000000002	3.13	8.633	26.57	20.816	-5.3420000000000005	10.462	-10.632	4.848	4.848	1.21	18.999000000000002	
1976-02-01	4.405	4.377	-12.728	5.292999999999999	11.015	27.329	20.396	1.395	10.437000000000001	-4.089	2.934	2.934	3.5	20.599	
1976-03-01	5.522	4.948	-3.515	7.295	12.357999999999999	27.908	20.498	4.859	11.318	-0.6809999999999999	5.6579999999999995	5.6579999999999995	6.042999999999999	17.86	
1976-04-01	9.224	8.057	5.037	7.896000000000001	12.742	27.265	21.078000000000003	10.814	12.02	6.681	11.508	11.508	10.571	14.218	
1976-05-01	14.863	12.769	10.311	15.095999999999998	16.814	26.339000000000002	21.813	14.376	18.034000000000002	10.34	15.098999999999998	15.098999999999998	15.573	11.071	
1976-06-01	20.585	18.266	13.255999999999998	19.737	22.758000000000006	24.726	26.006	21.404	21.259	18.66	19.025	19.025	19.588	9.155	
1976-07-01	21.437	19.23	15.906000000000002	21.068	24.261	24.194000000000006	28.013	21.363000000000003	23.914	18.538	22.014	22.014	22.211	8.126	
1976-08-01	19.987	17.774	14.202	20.342	26.72	23.839000000000002	28.769	21.179000000000002	21.987	17.987000000000005	19.881	19.881	23.105999999999998	8.761000000000001	
1976-09-01	15.050999999999998	13.933	9.35	15.47	21.938000000000002	24.566	28.502	16.598999999999997	21.135	13.735999999999999	18.106	18.106	19.399	10.441	
1976-10-01	12.165999999999999	10.953	-1.4560000000000004	9.908	17.514999999999993	24.919	27.546	9.066999999999998	18.076	5.484	15.562	15.562	14.135	11.419	
1976-11-01	6.766	6.061	-1.265	5.291	12.73	26.073	26.451	2.623	15.04	-1.2799999999999998	12.042	12.042	7.678000000000001	14.731	
1976-12-01	2.1950000000000003	1.7760000000000002	-4.272	5.2410000000000005	11.913	26.375	22.138	-3.9330000000000003	10.495	-9.08	7.567	7.567	3.263	17.185	
1977-01-01	3.5810000000000004	2.762	-12.164	3.5580000000000003	10.15	26.838	21.651999999999997	-8.046	8.988999999999999	-12.886	5.840999999999998	5.840999999999998	-0.454	18.796	
